ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
521,270,w,96785.7,4755.4,1.2,96784.5,64,192,8/8/8/8/8/8/8/K2k4 w - - 344 270
522,270,b,97661.3,4794.8,1.2,97660.1,64,192,8/8/8/8/8/8/8/1K1k4 b - - 345 270
523,271,w,97284.5,4777.8,1.6,97282.9,64,320,8/8/8/8/8/8/8/1K2k3 w - - 346 271
524,271,b,98160.1,4817.2,1.6,98158.5,64,320,8/8/8/8/8/8/8/K3k3 b - - 347 271
525,272,w,97782.9,4800.2,1.2,97781.7,64,192,8/8/8/8/8/8/8/K2k4 w - - 348 272
526,272,b,98658.5,4839.6,1.1,98657.4,64,192,8/8/8/8/8/8/8/1K1k4 b - - 349 272
527,273,w,98281.7,4822.7,1.6,98280.1,64,320,8/8/8/8/8/8/8/1K2k3 w - - 350 273
528,273,b,99157.4,4862.1,1.6,99155.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 351 273
529,274,w,98780.1,4845.1,1.2,98778.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 352 274
530,274,b,99655.8,4884.5,1.2,99654.6,64,192,8/8/8/8/8/8/8/1K1k4 b - - 353 274
531,275,w,99278.9,4867.5,1.6,99277.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 354 275
532,275,b,100154.6,4907.0,1.6,100153.0,64,320,8/8/8/8/8/8/8/K3k3 b - - 355 275
533,276,w,99777.3,4890.0,1.2,99776.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 356 276
534,276,b,100653.0,4929.4,1.1,100651.9,64,192,8/8/8/8/8/8/8/1K1k4 b - - 357 276
535,277,w,100276.1,4912.4,1.6,100274.6,64,320,8/8/8/8/8/8/8/1K2k3 w - - 358 277
536,277,b,101151.9,4951.8,1.6,101150.4,64,320,8/8/8/8/8/8/8/K3k3 b - - 359 277
537,278,w,100774.6,4934.9,1.2,100773.3,64,192,8/8/8/8/8/8/8/K2k4 w - - 360 278
538,278,b,101650.4,4974.3,1.2,101649.2,64,192,8/8/8/8/8/8/8/1K1k4 b - - 361 278
539,279,w,101273.3,4957.3,1.5,101271.8,64,320,8/8/8/8/8/8/8/1K2k3 w - - 362 279
540,279,b,102149.2,4996.7,1.7,102147.5,64,320,8/8/8/8/8/8/8/K3k3 b - - 363 279
541,280,w,101771.8,4979.7,1.4,101770.4,64,192,8/8/8/8/8/8/8/K2k4 w - - 364 280
542,280,b,102647.5,5019.1,1.1,102646.3,64,192,8/8/8/8/8/8/8/1K1k4 b - - 365 280
543,281,w,102270.4,5002.2,1.6,102268.8,64,320,8/8/8/8/8/8/8/1K2k3 w - - 366 281
544,281,b,103146.3,5041.6,1.6,103144.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 367 281
545,282,w,102768.8,5024.6,1.2,102767.6,64,192,8/8/8/8/8/8/8/K2k4 w - - 368 282
546,282,b,103644.8,5064.0,1.3,103643.5,64,192,8/8/8/8/8/8/8/1K1k4 b - - 369 282
547,283,w,103267.6,5047.0,1.5,103266.1,64,320,8/8/8/8/8/8/8/1K2k3 w - - 370 283
548,283,b,104143.5,5086.5,1.6,104142.0,64,320,8/8/8/8/8/8/8/K3k3 b - - 371 283
549,284,w,103766.1,5069.5,1.2,103764.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 372 284
550,284,b,104642.0,5108.9,1.1,104640.8,64,192,8/8/8/8/8/8/8/1K1k4 b - - 373 284
551,285,w,104264.9,5091.9,1.7,104263.2,64,320,8/8/8/8/8/8/8/1K2k3 w - - 374 285
552,285,b,105140.8,5131.3,1.6,105139.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 375 285
553,286,w,104763.2,5114.3,1.2,104762.0,64,192,8/8/8/8/8/8/8/K2k4 w - - 376 286
554,286,b,105639.3,5153.8,1.1,105638.1,64,192,8/8/8/8/8/8/8/1K1k4 b - - 377 286
555,287,w,105262.0,5136.8,1.6,105260.4,64,320,8/8/8/8/8/8/8/1K2k3 w - - 378 287
556,287,b,106138.1,5176.2,1.5,106136.6,64,320,8/8/8/8/8/8/8/K3k3 b - - 379 287
557,288,w,105760.4,5159.2,1.2,105759.3,64,192,8/8/8/8/8/8/8/K2k4 w - - 380 288
558,288,b,106636.6,5198.6,1.1,106635.4,64,192,8/8/8/8/8/8/8/1K1k4 b - - 381 288
559,289,w,106259.3,5181.7,1.6,106257.7,64,320,8/8/8/8/8/8/8/1K2k3 w - - 382 289
560,289,b,107135.4,5221.1,1.6,107133.9,64,320,8/8/8/8/8/8/8/K3k3 b - - 383 289
561,290,w,106757.7,5204.1,1.2,106756.6,64,192,8/8/8/8/8/8/8/K2k4 w - - 384 290
562,290,b,107633.9,5243.5,1.1,107632.8,64,192,8/8/8/8/8/8/8/1K1k4 b - - 385 290
563,291,w,107256.6,5226.5,1.6,107254.9,64,320,8/8/8/8/8/8/8/1K2k3 w - - 386 291
564,291,b,108132.8,5266.0,1.6,108131.2,64,320,8/8/8/8/8/8/8/K3k3 b - - 387 291
565,292,w,107754.9,5249.0,1.2,107753.7,64,192,8/8/8/8/8/8/8/K2k4 w - - 388 292
566,292,b,108631.2,5288.4,1.2,108630.0,64,192,8/8/8/8/8/8/8/1K1k4 b - - 389 292
567,293,w,108253.7,5271.4,1.6,108252.1,64,320,8/8/8/8/8/8/8/1K2k3 w - - 390 293
568,293,b,109130.0,5310.9,1.6,109128.5,64,320,8/8/8/8/8/8/8/K3k3 b - - 391 293
569,294,w,108752.1,5293.8,1.2,108750.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 392 294
570,294,b,109628.5,5333.3,1.1,109627.4,64,192,8/8/8/8/8/8/8/1K1k4 b - - 393 294
571,295,w,109250.9,5316.3,1.6,109249.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 394 295
572,295,b,110127.4,5355.7,1.6,110125.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 395 295
573,296,w,109749.3,5338.7,1.2,109748.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 396 296
574,296,b,110625.8,5378.2,1.2,110624.6,64,192,8/8/8/8/8/8/8/1K1k4 b - - 397 296
575,297,w,110248.1,5361.2,1.7,110246.4,64,320,8/8/8/8/8/8/8/1K2k3 w - - 398 297
576,297,b,111124.6,5400.6,1.6,111123.0,64,320,8/8/8/8/8/8/8/K3k3 b - - 399 297
577,298,w,110746.4,5383.6,1.2,110745.2,64,192,8/8/8/8/8/8/8/K2k4 w - - 400 298
578,298,b,111623.0,5423.0,1.1,111621.9,64,192,8/8/8/8/8/8/8/1K1k4 b - - 401 298
579,299,w,111245.2,5406.0,1.6,111243.6,64,320,8/8/8/8/8/8/8/1K2k3 w - - 402 299
580,299,b,112121.9,5445.5,1.6,112120.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 403 299
581,300,w,111743.6,5428.5,1.2,111742.4,64,192,8/8/8/8/8/8/8/K2k4 w - - 404 300
582,300,b,112620.3,5467.9,1.2,112619.1,64,192,8/8/8/8/8/8/8/1K1k4 b - - 405 300
583,301,w,112242.4,5450.9,1.6,112240.8,64,320,8/8/8/8/8/8/8/1K2k3 w - - 406 301
584,301,b,113119.1,5490.4,1.7,113117.4,64,320,8/8/8/8/8/8/8/K3k3 b - - 407 301
585,302,w,112740.8,5473.3,1.2,112739.6,64,192,8/8/8/8/8/8/8/K2k4 w - - 408 302
586,302,b,113617.4,5512.8,1.2,113616.2,64,192,8/8/8/8/8/8/8/1K1k4 b - - 409 302
587,303,w,113239.6,5495.8,1.6,113238.0,64,320,8/8/8/8/8/8/8/1K2k3 w - - 410 303
588,303,b,114116.2,5535.2,1.6,114114.6,64,320,8/8/8/8/8/8/8/K3k3 b - - 411 303
589,304,w,113738.0,5518.2,1.2,113736.9,64,192,8/8/8/8/8/8/8/K2k4 w - - 412 304
590,304,b,114614.6,5557.7,1.1,114613.5,64,192,8/8/8/8/8/8/8/1K1k4 b - - 413 304
591,305,w,114236.9,5540.7,1.6,114235.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 414 305
592,305,b,115113.5,5580.1,1.7,115111.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 415 305
593,306,w,114735.3,5563.1,1.2,114734.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 416 306
594,306,b,115611.8,5602.5,1.1,115610.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 417 306
595,307,w,115234.1,5585.5,1.6,115232.5,64,320,8/8/8/8/8/8/8/1K2k3 w - - 418 307
596,307,b,116110.7,5625.0,1.6,116109.1,64,320,8/8/8/8/8/8/8/K3k3 b - - 419 307
597,308,w,115732.5,5608.0,1.2,115731.3,64,192,8/8/8/8/8/8/8/K2k4 w - - 420 308
598,308,b,116609.1,5647.4,1.1,116608.0,64,192,8/8/8/8/8/8/8/1K1k4 b - - 421 308
599,309,w,116231.3,5630.4,1.6,116229.7,64,320,8/8/8/8/8/8/8/1K2k3 w - - 422 309
