ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
52,33,b,41773.8,2279.8,2728.5,39045.3,11,6299393,bq2r1k1/6pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 18 33
53,34,w,41916.8,2286.3,1807.4,40109.4,10,4673985,1q2r1k1/1b4pp/3bpn2/Q2pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 19 34
54,34,b,39545.3,2179.5,1914.7,37630.7,12,5041476,1q2r1k1/1b4pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 20 34
55,35,w,40609.4,2227.4,1896.8,38712.7,12,5148691,bq2r1k1/6pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 21 35
56,35,b,38130.7,2115.9,11617.9,26512.7,12,27761386,bq2r1k1/6pp/Q2bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 22 35
57,36,w,39212.7,2164.6,1845.9,37366.7,12,4641658,1q2r1k1/1b4pp/Q2bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 23 36
58,36,b,27012.7,1615.6,947.3,26065.4,12,2553927,1q2r1k1/1b4pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 24 36
59,37,w,37866.7,2104.0,1824.6,36042.1,13,4644477,bq2r1k1/6pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 25 37
60,37,b,26565.4,1595.4,7305.0,19260.4,13,18073528,bq2r1k1/6pp/Q2bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 26 37
61,38,w,36542.1,2044.4,1786.7,34755.4,13,4517232,1q2r1k1/1b4pp/Q2bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 27 38
62,38,b,19760.4,1289.2,1225.0,18535.4,13,3103233,1q2r1k1/1b4pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 28 38
63,39,w,35255.4,1986.5,1694.1,33561.3,13,4513254,bq2r1k1/6pp/1Q1bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 29 39
64,39,b,19035.4,1256.6,1446.1,17589.3,13,3948520,bQ2r1k1/6pp/3bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 0 39
65,40,w,34061.3,1932.8,1819.7,32241.6,12,4918868,br4k1/6pp/3bpn2/3pNp2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 0 40
66,40,b,18089.3,1214.0,1426.6,16662.8,12,3948737,br4k1/6pp/2Nbpn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 1 40
67,41,w,32741.6,1873.4,1015.3,31726.3,11,2697780,b3r1k1/6pp/2Nbpn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 2 41
68,41,b,17162.8,1172.3,1439.7,15723.0,12,3848906,b3r1k1/N5pp/3bpn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 3 41
69,42,w,32226.3,1850.2,1575.6,30650.7,12,4554657,4r1k1/Nb4pp/3bpn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 4 42
70,42,b,16223.0,1130.0,713.0,15510.0,11,1953569,4r1k1/1b4pp/3bpn2/1N1p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 5 42
71,43,w,31150.7,1801.8,1408.6,29742.1,11,3968830,4rbk1/1b4pp/4pn2/1N1p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 6 43
72,43,b,16010.0,1120.4,953.4,15056.6,12,2715856,4rbk1/1bN3pp/4pn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 b - - 7 43
73,44,w,30242.1,1760.9,1594.2,28647.9,12,4726778,5bk1/1bN1r1pp/4pn2/3p1p2/1p1P4/1P2P1PP/1B3PB1/2R3K1 w - - 8 44
74,44,b,15556.6,1100.0,693.3,14863.3,12,1934384,5bk1/1bN1r1pp/4pn2/3p1p2/1p1P4/1P2PPPP/1B4B1/2R3K1 b - - 0 44
75,45,w,29147.9,1711.7,946.9,28201.0,12,2953015,4nbk1/1bN1r1pp/4p3/3p1p2/1p1P4/1P2PPPP/1B4B1/2R3K1 w - - 1 45
76,45,b,15363.3,1091.3,930.2,14433.1,12,2641250,4nbk1/1b2r1pp/4p3/1N1p1p2/1p1P4/1P2PPPP/1B4B1/2R3K1 b - - 2 45
77,46,w,28701.0,1691.5,1466.0,27235.0,13,4505085,4nbk1/4r1pp/b3p3/1N1p1p2/1p1P4/1P2PPPP/1B4B1/2R3K1 w - - 3 46
78,46,b,14933.1,1072.0,1197.3,13735.8,13,3581496,4nbk1/4r1pp/b3p3/1N1p1p2/1p1P4/1P2PPPP/1B6/2R2BK1 b - - 4 46
79,47,w,27735.0,1648.1,1406.2,26328.9,13,4330650,4nbk1/1r4pp/b3p3/1N1p1p2/1p1P4/1P2PPPP/1B6/2R2BK1 w - - 5 47
80,47,b,14235.8,1040.6,891.3,13344.5,13,2526993,4nbk1/1r4pp/b2Np3/3p1p2/1p1P4/1P2PPPP/1B6/2R2BK1 b - - 6 47
81,48,w,26828.9,1607.3,840.6,25988.3,13,2469202,4n1k1/1r4pp/b2bp3/3p1p2/1p1P4/1P2PPPP/1B6/2R2BK1 w - - 0 48
82,48,b,13844.5,1023.0,878.1,12966.4,13,2516162,4n1k1/1r4pp/B2bp3/3p1p2/1p1P4/1P2PPPP/1B6/2R3K1 b - - 0 48
83,49,w,26488.3,1592.0,1358.8,25129.5,13,3991990,4n1k1/6pp/Br1bp3/3p1p2/1p1P4/1P2PPPP/1B6/2R3K1 w - - 1 49
84,49,b,13466.4,1006.0,1121.9,12344.6,13,3190399,4n1k1/6pp/1r1bp3/3p1p2/1p1P4/1P1BPPPP/1B6/2R3K1 b - - 2 49
85,50,w,25629.5,1553.3,1347.6,24281.9,13,3844982,4n1k1/6pp/1r2p3/3p1p2/1p1P4/1P1BPPbP/1B6/2R3K1 w - - 0 50
86,50,b,12844.6,978.0,1867.0,10977.5,13,4989750,2R1n1k1/6pp/1r2p3/3p1p2/1p1P4/1P1BPPbP/1B6/6K1 b - - 1 50
87,51,w,24781.9,1515.2,1207.2,23574.6,12,3425547,2R1n3/5kpp/1r2p3/3p1p2/1p1P4/1P1BPPbP/1B6/6K1 w - - 2 51
88,51,b,11477.5,916.5,1436.8,10040.7,12,4003503,2R1n3/5kpp/1r2p3/3p1p2/1p1P4/1P1BPPbP/1B4K1/8 b - - 3 51
89,52,w,24074.6,1483.4,1289.3,22785.4,12,3551916,2R1n3/5kpp/1r1bp3/3p1p2/1p1P4/1P1BPP1P/1B4K1/8 w - - 4 52
